"filename", "language", "Solidity", "Markdown", "JSON", "HTML", "Python", "JavaScript", "TypeScript", "XML", "CSS", "SCSS", "JSON with Comments", "TypeScript JSX", "comment", "blank", "total"
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\token\ERC20\extensions\ERC20Permit.sol", "Solidity", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 15, 96
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\token\ERC20\extensions\ERC20Snapshot.sol", "Solidity", 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 27, 192
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\token\ERC20\extensions\ERC20Votes.sol", "Solidity", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 8, 67
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\token\ERC20\extensions\ERC20Wrapper.sol", "Solidity", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 10, 74
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\token\ERC20\extensions\ERC4626.sol", "Solidity", 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 40, 257
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\token\ERC20\extensions\IERC20Metadata.sol", "Solidity", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 6, 29
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\token\ERC20\extensions\IERC20Permit.sol", "Solidity", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 5, 61
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\token\ERC20\extensions\draft-ERC20Permit.sol", "Solidity", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 9
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\token\ERC20\extensions\draft-IERC20Permit.sol", "Solidity", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 9
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\token\ERC20\utils\SafeERC20.sol", "Solidity", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 15, 125
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\token\ERC721\ERC721.sol", "Solidity", 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 220, 67, 465
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\token\ERC721\IERC721.sol", "Solidity", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 15, 133
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\token\ERC721\IERC721Receiver.sol", "Solidity", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 3, 28
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\token\ERC721\extensions\ERC721Burnable.sol", "Solidity", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 4, 27
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\token\ERC721\extensions\ERC721Consecutive.sol", "Solidity", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 21, 162
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\token\ERC721\extensions\ERC721Enumerable.sol", "Solidity", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 27, 162
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\token\ERC721\extensions\ERC721Pausable.sol", "Solidity", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 5, 41
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\token\ERC721\extensions\ERC721Royalty.sol", "Solidity", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 5, 39
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\token\ERC721\extensions\ERC721URIStorage.sol", "Solidity", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 14, 75
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\token\ERC721\extensions\ERC721Votes.sol", "Solidity", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 5, 44
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\token\ERC721\extensions\ERC721Wrapper.sol", "Solidity", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 13, 93
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\token\ERC721\extensions\IERC721Enumerable.sol", "Solidity", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 6, 30
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\token\ERC721\extensions\IERC721Metadata.sol", "Solidity", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6, 28
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\token\ERC721\utils\ERC721Holder.sol", "Solidity", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 4, 24
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\token\common\ERC2981.sol", "Solidity", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 17, 108
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\utils\Address.sol", "Solidity", 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 15, 207
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\utils\Arrays.sol", "Solidity", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 15, 106
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\utils\Base64.sol", "Solidity", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 17, 93
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\utils\Context.sol", "Solidity", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 4, 25
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\utils\Counters.sol", "Solidity", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 6, 43
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\utils\Create2.sol", "Solidity", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 7, 76
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\utils\Multicall.sol", "Solidity", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 4, 26
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\utils\Nonces.sol", "Solidity", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 4, 31
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\utils\ShortStrings.sol", "Solidity", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 12, 123
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\utils\StorageSlot.sol", "Solidity", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 16, 139
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\utils\Strings.sol", "Solidity", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 10, 86
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\utils\cryptography\ECDSA.sol", "Solidity", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 17, 217
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\utils\cryptography\EIP712.sol", "Solidity", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 14, 142
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\utils\cryptography\MerkleProof.sol", "Solidity", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 18, 224
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\utils\cryptography\SignatureChecker.sol", "Solidity", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 5, 51
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\utils\introspection\ERC165.sol", "Solidity", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 4, 28
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\utils\introspection\ERC165Checker.sol", "Solidity", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 15, 127
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\utils\introspection\IERC165.sol", "Solidity", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 3, 26
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\utils\math\Math.sol", "Solidity", 232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 37, 406
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\utils\math\SafeCast.sol", "Solidity", 259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 809, 66, 1134
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\utils\math\SignedMath.sol", "Solidity", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 6, 44
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\utils\structs\BitMaps.sol", "Solidity", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 6, 52
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\utils\structs\Checkpoints.sol", "Solidity", 227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 45, 386
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\utils\structs\DoubleEndedQueue.sol", "Solidity", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 15, 171
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\utils\structs\EnumerableMap.sol", "Solidity", 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 290, 62, 531
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\utils\structs\EnumerableSet.sol", "Solidity", 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 209, 47, 379
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\openzeppelin\vendor\compound\ICompoundTimelock.sol", "Solidity", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 17, 87
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\quickswap-core\contracts\interfaces\IUniswapV2Callee.sol", "Solidity", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 6
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\quickswap-core\contracts\interfaces\IUniswapV2ERC20.sol", "Solidity", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 24
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\quickswap-core\contracts\interfaces\IUniswapV2Factory.sol", "Solidity", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 18
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\quickswap-core\contracts\interfaces\IUniswapV2Pair.sol", "Solidity", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 53
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\quickswap-core\contracts\libraries\Math.sol", "Solidity", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 24
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\quickswap-core\contracts\libraries\SafeMath.sol", "Solidity", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 18
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\quickswap-core\contracts\libraries\UQ112x112.sol", "Solidity", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 21
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\access\ownable\IOwnable.sol", "Solidity", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 9
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\access\ownable\IOwnableInternal.sol", "Solidity", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 11
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\access\ownable\ISafeOwnable.sol", "Solidity", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 19
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\access\ownable\ISafeOwnableInternal.sol", "Solidity", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 10
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\access\ownable\Ownable.sol", "Solidity", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 5, 27
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\access\ownable\OwnableInternal.sol", "Solidity", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 50
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\access\ownable\OwnableStorage.sol", "Solidity", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 20
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\access\ownable\SafeOwnable.sol", "Solidity", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 6, 34
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\access\ownable\SafeOwnableInternal.sol", "Solidity", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 8, 45
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\access\ownable\SafeOwnableStorage.sol", "Solidity", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 20
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\interfaces\IERC165.sol", "Solidity", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 19
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\interfaces\IERC165Internal.sol", "Solidity", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 11
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\interfaces\IERC173.sol", "Solidity", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 5, 24
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\interfaces\IERC173Internal.sol", "Solidity", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 14
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\introspection\ERC165\base\ERC165Base.sol", "Solidity", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 21
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\introspection\ERC165\base\ERC165BaseInternal.sol", "Solidity", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 36
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\introspection\ERC165\base\ERC165BaseStorage.sol", "Solidity", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 20
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\introspection\ERC165\base\IERC165Base.sol", "Solidity", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 9
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\introspection\ERC165\base\IERC165BaseInternal.sol", "Solidity", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 10
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\proxy\IProxy.sol", "Solidity", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 10
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\proxy\Proxy.sol", "Solidity", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 9, 53
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\proxy\diamond\ISolidStateDiamond.sol", "Solidity", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 22
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\proxy\diamond\SolidStateDiamond.sol", "Solidity", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 28, 112
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\proxy\diamond\base\DiamondBase.sol", "Solidity", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 34
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\proxy\diamond\base\DiamondBaseStorage.sol", "Solidity", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 29
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\proxy\diamond\base\IDiamondBase.sol", "Solidity", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 8
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\proxy\diamond\fallback\DiamondFallback.sol", "Solidity", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 9, 75
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\proxy\diamond\fallback\IDiamondFallback.sol", "Solidity", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 23
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\proxy\diamond\readable\DiamondReadable.sol", "Solidity", 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 38, 195
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\proxy\diamond\readable\IDiamondReadable.sol", "Solidity", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 7, 48
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\proxy\diamond\writable\DiamondWritable.sol", "Solidity", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 28
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\proxy\diamond\writable\DiamondWritableInternal.sol", "Solidity", 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 46, 264
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\proxy\diamond\writable\IDiamondWritable.sol", "Solidity", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 4, 24
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\proxy\diamond\writable\IDiamondWritableInternal.sol", "Solidity", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 29
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\utils\AddressUtils.sol", "Solidity", 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 21, 143
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\solidstate\contracts\utils\UintUtils.sol", "Solidity", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20, 82
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\uniswap\interfaces\IUniswapV2Factory.sol", "Solidity", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 32
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\uniswap\interfaces\IUniswapV2Pair.sol", "Solidity", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29, 111
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\uniswap\interfaces\IUniswapV2Router01.sol", "Solidity", 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19, 161
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\uniswap\interfaces\IUniswapV2Router02.sol", "Solidity", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 51
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\uniswap\interfaces\IUniswapV3Factory.sol", "Solidity", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 9, 78
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\uniswap\interfaces\IUniswapV3Immutables.sol", "Solidity", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 6, 35
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\uniswap\interfaces\IUniswapV3Pool.sol", "Solidity", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 23
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\uniswap\interfaces\IUniswapV3PoolActions.sol", "Solidity", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 7, 103
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\uniswap\interfaces\IUniswapV3PoolDeployer.sol", "Solidity", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 26
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\uniswap\interfaces\IUniswapV3PoolDerivedState.sol", "Solidity", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 2, 40
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\uniswap\interfaces\IUniswapV3PoolEvents.sol", "Solidity", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 9, 121
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\uniswap\interfaces\IUniswapV3PoolOwnerActions.sol", "Solidity", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 23
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\uniswap\interfaces\IUniswapV3PoolState.sol", "Solidity", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 9, 116
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\uniswap\v3-core\libraries\FullMath.sol", "Solidity", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 10, 124
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\uniswap\v3-core\libraries\TickMath.sol", "Solidity", 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 15, 205
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\deps\uniswap\v3-periphery\libraries\OracleLibrary.sol", "Solidity", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 24, 179
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\contracts\polygon\diamonds\Diamond.sol", "Solidity", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 8
